sa4_name,name,x,y
Inner_west,HOLY TRINITY CHURCH,151.14513447915147,-33.9028441567401
Inner_west,DULWICH HILL BAPTIST CHURCH,151.1437267220832,-33.9055881293673
Inner_west,,151.14227488917555,-33.90282587045057
Inner_west,MARRICKVILLE CROQUET CLUB,151.15122529752628,-33.901762204233016
Inner_west,DULWICH HILL POST OFFICE,151.1430085639293,-33.90424545074612
Inner_west,MORTON PARK,151.1464157902587,-33.89891350593398
Inner_west,MALLAM RESERVE,151.1421195695646,-33.903206588460264
Inner_west,,151.14031372228155,-33.90361696846426
Inner_west,JOHNSON PARK,151.13755771973592,-33.900945549823376
Inner_west,ARLINGTON RECREATION RESERVE,151.13667264382252,-33.90243330180236
Inner_west,J F LAXTON RESERVE,151.13658562132596,-33.90335022746462
Inner_west,TRINITY GRAMMAR SCHOOL,151.1313587603706,-33.8994489333341
Inner_west,,151.12666782892381,-33.90444022021855
Inner_west,,151.10725184000222,-33.90110213257963
Inner_west,WESTERN SUBURBS AUSTRALIAN FOOTBALL CLUB,151.10523868221287,-33.89984385024117
Inner_west,SANDO PARK,151.10018174298335,-33.902140852004486
Inner_west,ECCLES RESERVE,151.08452156265398,-33.907726155267994
Inner_west,MARRICKVILLE RAILWAY STATION,151.15355699881374,-33.91392879888763
Inner_west,CANTERBURY PLACE CARE COMMUNITY,151.09342716034342,-33.911488239209326
Inner_west,,151.09146107247832,-33.90604551665217
Inner_west,WHIDDON RESERVE,151.0934026075901,-33.901839993856235
Inner_west,WALSH AVENUE RESERVE,151.08960794865848,-33.90018891825122
Inner_west,,151.0882140139675,-33.90156778503877
Inner_west,BELFIELD BOWLING AND RECREATION CLUB,151.08873103843092,-33.90076203922111
Inner_west,,151.08831797869024,-33.900645928893056
Inner_west,BELFIELD POST OFFICE,151.0837499071299,-33.902875629488626
Inner_west,,151.08550994931667,-33.90606937009072
Inner_west,,151.08692269023817,-33.897809654299614
Inner_west,,151.08774804884646,-33.89786707762792
Inner_west,,151.08785378774195,-33.8984585476631
Inner_west,ST ANNE'S CATHOLIC CHURCH,151.0781235402149,-33.891940972355506
Inner_west,STRATHFIELD SOUTH POST OFFICE,151.08287544391328,-33.89191416131226
Inner_west,ENFIELD POST OFFICE,151.0922721245174,-33.886694964858044
Inner_west,ENFIELD SOUTH POST OFFICE,151.09367927162964,-33.89578771230344
Inner_west,,151.10261875287324,-33.89782686497284
Inner_west,2ND ENFIELD SCOUT GROUP,151.09091903891735,-33.899384248751055
Inner_west,ENFIELD TENPIN BOWLING CENTRE,151.07940146287686,-33.89070133439622
Inner_west,JACKSON PARK,151.09226018411064,-33.89883170890006
Inner_west,CROYDON PARK POST OFFICE,151.10816626477435,-33.895556109509
